design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,generating_coordinate,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,generator_transport_clip_rate,generator_shell_clip_rate,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Weaker dynamics,11,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5857525546670346,0.6109294197890518,,,0.0026417987335554754,0.6082876210554963,112,0.0851471514551371,1.0,1.0,1.0
Weaker dynamics,11,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5108907037815456,0.48217446305293193,0.45717849082378226,0.791716645412023,0.0029433455931161087,0.4792311174598157,112,0.24391900210021283,0.7892474112957635,0.7878363801457234,1.1141445242328492
Weaker dynamics,11,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5056103222044952,0.48747773486317936,0.4347869717877656,0.8037688354134481,0.0029564012228584214,0.484521333640321,112,0.22388814181446873,0.7979280733141004,0.7965332794370912,1.1190864713904745
Weaker dynamics,11,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4958135972153626,0.4824607487903939,0.4390483302098278,0.797408907380772,0.002999596444200749,0.47946115234619313,112,0.21499257284981133,0.7897160181891111,0.7882145481018266,1.135437157305216
Weaker dynamics,11,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.49361821580154586,0.46550120901017816,0.42239848356607257,0.7602457124655552,0.0028779932790799997,0.46262321573109816,112,0.2795875809458428,0.7619557905247244,0.7605336681492182,1.089406714646517
Weaker dynamics,12,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.626110451056062,0.5874813538587934,,,0.0028736642433742107,0.5846076896154192,112,0.06800700649037468,1.0,1.0,1.0
Weaker dynamics,12,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5163583323725924,0.5083793104245979,0.4802658522736351,0.7890715298086782,0.002856847369522333,0.5055224630550758,112,0.2521113796270869,0.8653539505303033,0.8647208581666636,0.9941479336388541
Weaker dynamics,12,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5294895581010877,0.5263859003572522,0.4746984738443327,0.7995954173393123,0.0028229787965536423,0.5235629215606985,112,0.2493611168247061,0.8960044380979177,0.8955799433721464,0.9823620845972408
Weaker dynamics,12,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.514472213327925,0.5135153398012599,0.46304851451850093,0.8042996078827322,0.0028500939671509498,0.510665245834109,112,0.22836659950183702,0.8740964056617327,0.8735178392368516,0.9917978322354093
Weaker dynamics,12,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.5070420644616767,0.49788315749934603,0.47760604993677896,0.7991406849895244,0.002533999179610856,0.4953491583197352,112,0.23039956349090931,0.8474875912725851,0.8473189236453557,0.8818007133065325
Weaker dynamics,13,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,,0.6522844616426695,0.6092566546389946,,,0.002586335564895786,0.6066703190740989,112,0.050000000000000086,1.0,1.0,1.0
Weaker dynamics,13,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.5534435804849872,0.5326545314654738,0.49186097377436605,0.844766622562887,0.0026762652958553174,0.5299782661696185,112,0.2218799151657494,0.8742695338815624,0.8735852892531023,1.0347710993809711
Weaker dynamics,13,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.5609084245683993,0.5590671974007949,0.5186026565474142,0.8961921278187711,0.002725800427373973,0.5563413969734209,112,0.16488099707924245,0.917621815279246,0.9170407377478265,1.053923730691074
Weaker dynamics,13,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.5445978519705863,0.533303444697521,0.4864966094007372,0.8688524240816805,0.0026992253451497443,0.5306042193523713,112,0.19409992565428003,0.875334623982928,0.8746170740018735,1.0436485434396858
Weaker dynamics,13,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.001,0.5350070287683216,0.5165032352121904,0.4785941658789945,0.8105101934472468,0.0023326441117322563,0.5141705911004582,112,0.1968178592987722,0.8477596941772204,0.8475288388678485,0.9019108515511784
Weaker dynamics,14,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.6057458617246244,0.6271184028326482,,,0.0025585677464573736,0.6245598350861908,112,0.06220116137018623,1.0,1.0,1.0
Weaker dynamics,14,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5134335299057956,0.5411001294786848,0.5503712863543073,0.793402248424786,0.003035281543674765,0.53806484793501,112,0.24116627191682263,0.8628356735100977,0.8615104873991067,1.1863205685592868
Weaker dynamics,14,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5124152822807206,0.5480456591817678,0.5475905342803704,0.825984237867236,0.0029109650429388336,0.545134694138829,112,0.2364112161397599,0.8739109818915941,0.8728302133991678,1.1377322515572996
Weaker dynamics,14,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5167131755716837,0.5378833438563898,0.5127871043151766,0.7819488093684673,0.003038585907072629,0.5348447579493173,112,0.21467557468349632,0.8577062025716513,0.8563547123959826,1.18761205806643
Weaker dynamics,14,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5005585666218533,0.5279755516482023,0.5338788670086982,0.8068866172213018,0.0028669310003649343,0.5251086206478374,112,0.2882479130099306,0.8419072845947035,0.8407659140863117,1.120521824889931
Weaker dynamics,15,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.7436700630614108,0.6074755812255789,,,0.002742882503702548,0.6047326987218763,112,0.06121236624404644,1.0,1.0,1.0
Weaker dynamics,15,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6042692719735161,0.5589189618644582,0.5135670250162467,0.8728833645263261,0.0029825766014689005,0.5559363852629893,112,0.2746145003219975,0.9200681955591401,0.9193092856364147,1.0873876651452608
Weaker dynamics,15,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6357660432862631,0.5877699463234782,0.5698125639890823,0.894315000328641,0.0030304400839817613,0.5847395062394966,112,0.17037296259521292,0.9675614370171972,0.9669387937436886,1.1048377317989548
Weaker dynamics,15,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6004012238538032,0.5492200331778047,0.5129747600212478,0.8243650632967742,0.003075630862920439,0.5461444023148843,112,0.17387939001093905,0.9041022390887812,0.9031170357898284,1.1213133842841325
Weaker dynamics,15,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5922427193783792,0.5530718615739214,0.5292468967861628,0.8990096222419981,0.0029023679645812117,0.5501694936093403,112,0.24933278072737164,0.910442952222214,0.9097730200006429,1.0581452033265655
Weaker dynamics,16,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.7059998315822202,0.7131505257645588,,,0.002494502230250589,0.7106560235343083,112,0.059256834154870576,1.0,1.0,1.0
Weaker dynamics,16,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5886457313939977,0.5762686483858259,0.5365694210339805,0.8995519713576358,0.003086306394775582,0.5731823419910503,112,0.3197353240496626,0.8080603288737903,0.8065538361870773,1.2372433896222825
Weaker dynamics,16,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6067217488841108,0.582074033181175,0.5606916175284862,0.8904527330824851,0.003097983912611916,0.5789760492685632,112,0.22983730785152653,0.8162008049522805,0.8147064544519574,1.2419246914446347
Weaker dynamics,16,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.6016463354962044,0.5992685508981829,0.5673897261621653,0.899315078017779,0.003077178094033724,0.5961913728041492,112,0.25453434193076047,0.840311447931298,0.8389310060852062,1.2335840219812517
Weaker dynamics,16,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5744930181689003,0.5598076000679482,0.5379695269501386,0.846995238347574,0.0029823017761889874,0.5568252982917592,112,0.2625191269940744,0.7849781775983214,0.7835370134801614,1.1955498536032159
Weaker dynamics,17,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.6732652026545367,0.5996470698054449,,,0.0025587363088504103,0.5970883334965945,112,0.08227090284402584,1.0,1.0,1.0
Weaker dynamics,17,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.550125662371693,0.4891120367886529,0.45784685112790036,0.7524544483890443,0.002563085075612172,0.4865489517130407,112,0.27413745554057045,0.8156665168852488,0.8148692989256265,1.001699575976907
Weaker dynamics,17,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.577047923266893,0.5057029153113952,0.4929414513384297,0.7880316780978138,0.0025224067754687192,0.5031805085359264,112,0.21929753837795962,0.8433342557239047,0.8427237316617179,0.9858017673583515
Weaker dynamics,17,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5584599355241416,0.49623258539212495,0.4722510027713478,0.7398909605028954,0.0025609208896642762,0.49367166450246064,112,0.2195378364912987,0.827541082712415,0.8267983760651996,1.0008537733279939
Weaker dynamics,17,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5377087776145032,0.485750096593036,0.47196225830768956,0.7551855783456785,0.002506912426055951,0.4832431841669801,112,0.26205670965316685,0.8100599853687891,0.8093328190438279,0.9797462979615345
Weaker dynamics,18,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.6340306636385313,0.636236956535261,,,0.002451487901174085,0.6337854686340868,112,0.08295023254564181,1.0,1.0,1.0
Weaker dynamics,18,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.1,0.5183772302286294,0.56465622932286,0.5394115139715506,0.8886124286616113,0.0024647755433354333,0.5621914537795246,112,0.3268681469534134,0.8874936036375404,0.8870374623626837,1.0054202356678914
Weaker dynamics,18,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5632681697063552,0.574081244532778,0.5505230461417683,0.9209082152571813,0.0025548976397839485,0.5715263468929941,112,0.19705225133867071,0.9023072907600923,0.9017662524272267,1.042182438901835
Weaker dynamics,18,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.1,0.5348102247511657,0.5710257148060726,0.5287107510033702,0.9319460868036842,0.0024740810351124957,0.5685516337709601,112,0.24354552008757474,0.8975047880206337,0.8970726876971217,1.0092160903293017
Weaker dynamics,18,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.510807717187049,0.5362621886060216,0.5084973063788409,0.8513276710160192,0.002439943829002551,0.533822244777019,112,0.2503257467247611,0.8428655127585335,0.8422759296256741,0.9952909936182001
Weaker dynamics,19,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,,0.6624388874662097,0.6005938663553193,,,0.002486096380420318,0.5981077699748989,112,0.056056103539629594,1.0,1.0,1.0
Weaker dynamics,19,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.1,0.566098449470402,0.5510911675154423,0.5317016378796082,0.7995587961962838,0.002792370742935878,0.5482987967725064,112,0.33824974464596674,0.9175770822631236,0.9167224107379798,1.1231948869431114
Weaker dynamics,19,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5773051316926027,0.5387323441262295,0.5115923568687211,0.8414526099162031,0.002780442212783225,0.5359519019134463,112,0.17748871942206756,0.8969994105925622,0.8960791496421103,1.1183967905190957
Weaker dynamics,19,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.1,0.5659214301126247,0.5432827699813584,0.5154593979038113,0.8256705595474098,0.002741554061350391,0.540541215920008,112,0.23927266425145832,0.9045759545934908,0.9037522049624823,1.1027545363655142
Weaker dynamics,19,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5431398015408528,0.5216450144421708,0.5004919643374603,0.7820256041988357,0.002692688956579266,0.5189523254855916,112,0.24394114517688237,0.8685486876643503,0.8676568864961756,1.0830991822304248
Weaker dynamics,20,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.7156693856268084,0.6476197866724671,,,0.0025111923764678528,0.6451085942959993,112,0.08753157360112904,1.0,1.0,1.0
Weaker dynamics,20,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5822241013176026,0.5994339341723934,0.5257797086374152,0.929625545052053,0.0029264155323161815,0.5965075186400773,112,0.28418101857902384,0.9255954597254398,0.9246621792274217,1.1653490030231637
Weaker dynamics,20,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6098853048953728,0.6039371712773793,0.5677680756042747,0.9271178112030092,0.002984582113337881,0.6009525891640415,112,0.1999556869119107,0.932548979672883,0.9315526013412597,1.188511936124894
Weaker dynamics,20,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5988537506195135,0.587202792801676,0.5518879356462761,0.9279615238710149,0.00291195617817462,0.5842908366235013,112,0.2039917843014286,0.9067091600440137,0.9057247753165221,1.159591039484783
Weaker dynamics,20,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5681906228709934,0.5826094889326762,0.5103736082477207,0.9181493620270276,0.002816561924011862,0.5797929270086642,112,0.25091452372495515,0.8996165665755518,0.8987524459217391,1.1216034065751388
Weaker dynamics,21,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.6018366652210317,0.5899995682043648,,,0.0026706301746023593,0.5873289380297625,112,0.07914778583855034,1.0,1.0,1.0
Weaker dynamics,21,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5558830182723016,0.49793388817039436,0.4810293998767453,0.7333453258195539,0.004096589483278054,0.4938372986871163,112,0.274685475007713,0.8439563603170628,0.8408189460981257,1.5339411357800643
Weaker dynamics,21,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5750139484838968,0.5132978491572918,0.48110451890467615,0.7466801672881874,0.003971696832332846,0.5093261523249589,112,0.2318330897875237,0.86999699121728,0.8671906309154976,1.4871758995699238
Weaker dynamics,21,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5612520999544437,0.49697123524102205,0.47840502697872456,0.7108512233915871,0.004081602632731962,0.4928896326082901,112,0.2027179828859682,0.8423247439884235,0.8392054276462592,1.5283294076236849
Weaker dynamics,21,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.001,0.5478079722433896,0.47999854148464394,0.4519366923542876,0.7106264815566223,0.0032952793591814497,0.47670326212546243,112,0.2325388098191136,0.8135574453816912,0.8116461343188676,1.23389580126799
Weaker dynamics,22,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.64418293479853,0.5835299052941967,,,0.002699842297949433,0.5808300629962473,112,0.0500000000000002,1.0,1.0,1.0
Weaker dynamics,22,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5916267152783364,0.4980623797501824,0.4742970232219874,0.799644890390681,0.002979312742253909,0.49508306700792853,112,0.2858145240374459,0.8535335982464783,0.8523716290682551,1.1035136180052951
Weaker dynamics,22,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.6051047855017424,0.5128955830317045,0.46937952475647454,0.8687835977459348,0.0029256555238360684,0.5099699275078684,112,0.2121827896489042,0.8789533807579567,0.878001949274384,1.0836394133309726
Weaker dynamics,22,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.6059967338261047,0.49717903261220614,0.4556328709941203,0.8455436191210185,0.0030173996023388464,0.49416163300986726,112,0.22864170643748075,0.852019798987928,0.8507852201394404,1.1176206864492058
Weaker dynamics,22,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5831352296321126,0.4938437412952707,0.44898931246248286,0.8038556510862769,0.0028065904288828913,0.49103715086638783,112,0.2789549528443799,0.8463040828152429,0.8454058805657247,1.0395386541704805
Weaker dynamics,23,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5793603947922306,0.6411463693529011,,,0.0025317980796676007,0.6386145712732335,112,0.10848487472733978,1.0,1.0,1.0
Weaker dynamics,23,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5542241228851852,0.5652343516672823,0.5526689967935696,0.828525030801104,0.002758362629944691,0.5624759890373375,112,0.38182629677308455,0.8815995514998617,0.8807753758513602,1.0894876064946049
Weaker dynamics,23,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.551218235233381,0.5493368434580044,0.5468897556983057,0.8020188699996077,0.0027503605363837767,0.5465864829216206,112,0.21264071984453856,0.8568041085726514,0.8558941613747827,1.0863269699394318
Weaker dynamics,23,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5460377651241387,0.5645776458581823,0.5517986891723016,0.8211104135741513,0.002756052951341392,0.5618215929068409,112,0.275363918035692,0.880575283344428,0.8797506636698139,1.0885753384026715
Weaker dynamics,23,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5352517348712336,0.533135162838262,0.5189971292273674,0.7654073862968667,0.0026529760809828086,0.5304821867572793,112,0.2868423108663268,0.8315342460354986,0.8306766093664822,1.047862427216596
Weaker dynamics,24,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,,0.694775494070388,0.6833360645804409,,,0.00261036908607677,0.680725695494364,112,0.04999999999999928,1.0,1.0,1.0
Weaker dynamics,24,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.5666654051689322,0.5846513137568329,0.5396359063784422,0.9256937667040601,0.0027598801626338193,0.5818914335941991,112,0.2801676078884546,0.8555838687012676,0.854810443392491,1.0572758378707878
Weaker dynamics,24,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.5626722227952543,0.5865881119336352,0.5414051663961795,0.948575062812462,0.002712579411561128,0.5838755325220742,112,0.18471612793424633,0.8584181961679315,0.8577251253870266,1.0391555071769465
Weaker dynamics,24,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.566087123286334,0.5853223072679776,0.5288515179017126,0.9685500373654286,0.002782668979094502,0.5825396382888831,112,0.1910804517158356,0.8565658065001407,0.8557626693756945,1.0660059506284947
Weaker dynamics,24,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.001,0.5486039812335399,0.5692751698162715,0.5197618658416291,0.9270091792239465,0.0024325007974350527,0.5668426690188365,112,0.22922212633257308,0.8330822845795482,0.8327034997660516,0.93186086611643
Weaker dynamics,25,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.6284381796218739,0.6658997523282929,,,0.0026693705955913214,0.6632303817327018,112,0.0649059626934437,1.0,1.0,1.0
Weaker dynamics,25,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5518501204663424,0.5932408268366581,0.5779325247313757,0.8555070441349976,0.0026564007298893713,0.5905844261067686,112,0.26809261647675214,0.8908860902296695,0.8904664840049332,0.9951412270280602
Weaker dynamics,25,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5494721963750413,0.6037752406166598,0.5853698334655852,0.8863041691807365,0.002640404913934098,0.6011348357027257,112,0.18615387717560977,0.9067059095690948,0.906374093014632,0.9891488721329805
Weaker dynamics,25,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5472070821705595,0.617356001693319,0.611457194369954,0.8912412534860296,0.0026265926539048505,0.6147294090394141,112,0.19387621088858092,0.9271005125542657,0.926871605962052,0.9839745212758685
Weaker dynamics,25,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.536097482886934,0.5952793025350344,0.5608344714625917,0.8705527242836701,0.002560125305916439,0.592719177229118,112,0.2583110148692594,0.8939473253348769,0.8936852013332504,0.9590745137242055
Weaker dynamics,26,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,,0.6000049697802441,0.6078740879060136,,,0.0026297312102253234,0.6052443566957882,112,0.05000000000000077,1.0,1.0,1.0
Weaker dynamics,26,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5006487870008404,0.5155365252355925,0.4910801383559228,0.7837532250344188,0.0024783334034558712,0.5130581918321365,112,0.12059459416879902,0.8480975509443036,0.8476876920143067,0.9424284101048943
Weaker dynamics,26,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5347168076595967,0.5386120488758549,0.5227464241224806,0.8095330389182044,0.002602981165339672,0.5360090677105152,112,0.24002846129911745,0.8860585762608331,0.8856077083258579,0.9898278406623316
Weaker dynamics,26,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.50392147533017,0.5076956426080528,0.49017866822648737,0.7543655623916727,0.0025209714857247103,0.5051746711223281,112,0.1997297795599394,0.8351986911581434,0.8346623401500662,0.9586422657655213
Weaker dynamics,26,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.48054906672179076,0.5043196819893938,0.47722374642911447,0.7605444220782934,0.002397882881154502,0.5019217991082393,112,0.27926401872914,0.8296449742193471,0.8292878629193373,0.9118357312833671
